PROV144;Hot Springs;x
PROV145;Fayetteville;x
PROV146;St. Louis;x
PROV147;Joplin;x
PROV148;Malden;x
PROV149;Jefferson City;x
PROV150;Kansas City;x
PROV151;Des Moines;x
PROV152;Oskaloosa;x
PROV153;Cedar Rapids;x
PROV154;Sioux City;x
PROV155;Minneapolis;x
PROV156;Granite Falls;x
PROV157;Moorhead;x
PROV158;Duluth;x
PROV159;Milwaukee;x
PROV160;Eau Claire;x
PROV161;Green Bay;x
PROV162;Madison;x
PROV163;Chicago;x
PROV164;Rockford;x
PROV165;Champaign;x
PROV166;Peoria;x
PROV167;Springfield;x
PROV168;Carbondale;x
PROV169;Indianapolis;x
PROV170;Evansville;x
PROV171;South Bend;x
PROV172;Fort Wayne;x
PROV173;Detroit;x
PROV174;Grand Rapids;x
PROV175;Saginaw;x
PROV176;Traverse City;x
PROV177;Marquette;x
PROV178;Cleveland;x
PROV179;Columbus;x
PROV180;Sandusky;x
PROV181;Dayton;x
PROV182;Cincinnati;x
PROV183;Marietta;x
PROV184;Louisville;x
PROV185;Lexington;x
PROV186;Bowling Green;x
PROV187;Paducah;x
PROV188;Nashville;x
PROV189;Memphis;x
PROV190;Knoxville;x
PROV191;Chattanooga;x
PROV192;Jackson;x
PROV193;Vicksburg;x
PROV194;Biloxi;x
PROV195;Montgomery;x
PROV196;Tuscaloosa;x
PROV197;Mobile;x
PROV198;Tallahassee;x
PROV199;St. Augustine;x
PROV200;Tampa;x
PROV201;Atlanta;x
PROV202;Valdosta;x
PROV203;Bermuda;x
PROV204;Savannah;x
PROV205;Charleston;x
PROV206;Columbia;x
PROV207;Greenville;x
PROV208;Raleigh;x
PROV209;Charlotte;x
PROV210;Wilmington;x
PROV211;Richmond;x
PROV212;Manassas;x
PROV213;Fredericksburg;x
PROV214;Norfolk;x
PROV215;Staunton;x
PROV216;Roanoke;x
PROV217;Wheeling;x
PROV218;Huntington;x
PROV219;Baltimore;x
PROV220;Washington;x
PROV221;Hagerstown;x
PROV222;Dover;x
PROV223;Philadelphia;x
PROV224;Scranton;x
PROV225;Williamsport;x
PROV226;Harrisburg;x
PROV227;Pittsburgh;x
PROV228;Erie;x
PROV229;Newark;x
PROV230;Trenton;x
PROV231;Atlantic City;x
PROV232;New York;x
PROV233;Long Island;x
PROV234;Albany;x
PROV235;Binghamton;x
PROV236;Buffalo;x
PROV237;Rochester;x
PROV238;Syracuse;x
PROV239;Watertown;x
PROV240;Plattsburgh;x
PROV241;Hartford;x
PROV242;Providence;x
PROV243;Boston;x
PROV244;New Bedford;x
PROV245;Pittsfield;x
PROV246;Burlington;x
PROV247;Concord;x
PROV248;Lewiston;x
PROV249;Bangor;x
PROV250;Caribou;x
PROV251;Godthab;x
PROV252;Iceland;x
PROV253;Faroe Islands;x
PROV254;Belfast;x
PROV255;Londonderry;x
PROV256;Armagh;x
PROV257;Donegal;x
PROV258;Galway;x
PROV259;Sligo;x
PROV260;Cork;x
PROV261;Limerick;x
PROV262;Waterford;x
PROV263;Dublin;x
PROV264;Kildare;x
PROV265;Wexford;x
PROV266;Aberdeen;x
PROV267;Inverness;x
PROV268;Dundee;x
PROV269;Edinburgh;x
PROV270;Stirling;x
PROV271;Glasgow;x
PROV272;Dumfries;x
PROV273;Cardiff;x
PROV274;Cardigan;x
PROV275;Llandrindod;x
PROV276;Holyhead;x
PROV277;Liverpool;x
PROV278;Manchester;x
PROV279;Carlisle;x
PROV280;Newcastle-upon-Tyne;x
PROV281;Hull;x
PROV282;Leeds;x
PROV283;Sheffield;x
PROV284;Birmingham;x
PROV285;Chester;x
PROV286;Shrewsbury;x
PROV287;Coventry;x
PROV288;Nottingham;x
PROV289;Leicester;x
PROV290;Lincoln;x
PROV291;Cambridge;x
PROV292;Ipswich;x
PROV293;Chelmsford;x
PROV294;Oxford;x
PROV295;St. Albans;x
PROV296;Bristol;x
PROV297;Salisbury;x
PROV298;Bath;x
PROV299;Plymouth;x
PROV300;London;x
PROV301;Canterbury;x
PROV302;Brighton;x
PROV303;Southampton;x
PROV304;Isle of Man;x
PROV305;Trondheim;x
PROV306;Bodo;x
PROV307;Hammerfest;x
PROV308;Alesund;x
PROV309;Bergen;x
PROV310;Christianssand;x
PROV311;Skien;x
PROV312;Drammen;x
PROV313;Oslo;x
PROV314;Hamar;x
PROV315;Lillehammer;x
PROV316;Frederiksstad;x
PROV317;Gävle;x
PROV318;Sundsvall;x
PROV319;Östersund;x
PROV320;Umeå;x
PROV321;Luleå;x
PROV322;Stockholm;x
PROV323;Falun;x
PROV324;Uppsala;x
PROV325;Norrköping;x
PROV326;Västerås;x
PROV327;Örebro;x
PROV328;Karlstad;x
PROV329;Göteborg;x
PROV330;Borås;x
PROV331;Gotland;x
PROV332;Kalmar;x
PROV333;Växjö;x
PROV334;Malmö;x
PROV335;Karlskrona;x
PROV336;Oulu;x
PROV337;Kajaani;x
PROV338;Tornio;x
PROV339;Viipuri;x
PROV340;Kotka;x
PROV341;Mikkeli;x
PROV342;Kuopio;x
PROV343;Helsinki;x
PROV344;Hämeenlinna;x
PROV345;Turku;x
PROV346;Vaasa;x
PROV347;Tampere;x
PROV348;Åland Islands;x
PROV349;Reval;x
PROV350;Narva;x
PROV351;Pärnu;x
PROV352;Dorpat;x
PROV353;Ösel;x
PROV354;Riga;x
PROV355;Valmiera;x
PROV356;Daugavpils;x
PROV357;Jelgava;x
PROV358;Ventspils;x
PROV359;Liepaja;x
PROV360;Vilnius;x
PROV361;Kaunas;x
PROV362;Marijampole;x
PROV363;Panevezys;x
PROV364;Siauliai;x
PROV365;Palanga;x
PROV366;Aarhus;x
PROV367;Aalborg;x
PROV368;Orkney & Shetland Islands;x
PROV369;Kiel;x
PROV370;Flensburg;x
PROV371;Aabenraa;x
PROV372;Copenhagen;x
PROV373;Odense;x
PROV374;Bornholm;x
PROV375;Amsterdam;x
PROV376;Rotterdam;x
PROV377;Utrecht;x
PROV378;Middelburg;x
PROV379;Eindhoven;x
PROV380;Breda;x
PROV381;Maastricht;x
PROV382;Arnhem;x
PROV383;Groningen;x
PROV384;Zwolle;x
PROV385;Leeuwarden;x
PROV386;Assen;x
PROV387;Brussels;x
PROV388;Bruges;x
PROV389;Ghent;x
PROV390;Antwerp;x
PROV391;Hasselt;x
PROV392;Namur;x
PROV393;Tournai;x
PROV394;Charleroi;x
PROV395;Liège;x
PROV396;Eupen-Malmedy;x
PROV397;Luxembourg;x
PROV398;Arlon;x
PROV399;Lille;x
PROV400;Dunkirk;x
PROV401;Arras;x
PROV402;Amiens;x
PROV403;Laon;x
PROV404;Cambrai;x
PROV405;Charleville;x
PROV406;Troyes;x
PROV407;Chaumont;x
PROV408;Chalons;x
PROV409;Strasbourg;x
PROV410;Mulhouse;x
PROV411;Nancy;x
PROV412;Metz;x
PROV413;Verdun;x
PROV414;Épinal;x
PROV415;Rouen;x
PROV416;Évreux;x
PROV417;Alençon;x
PROV418;Caen;x
PROV419;Channel Islands;x
PROV420;Brest;x
PROV421;St. Brieuc;x
PROV422;Vannes;x
PROV423;Nantes;x
PROV424;Rennes;x
PROV425;Paris;x
PROV426;Chartres;x
PROV427;Melun;x
PROV428;Dijon;x
PROV429;Auxerre;x
PROV430;Moulins;x
PROV431;Macon;x
PROV432;Besançon;x
PROV433;Lons;x
PROV434;Angers;x
PROV435;Laval;x
PROV436;Le Mans;x
PROV437;La Roche;x
PROV438;Orléans;x
PROV439;Bourges;x
PROV440;Blois;x
PROV441;Tours;x
PROV442;La Rochelle;x
PROV443;Poitiers;x
PROV444;Angoulême;x
PROV445;Limoges;x
PROV446;Châteauroux;x
PROV447;Tulle;x
PROV448;Clermont-Ferrand;x
PROV449;Aurillac;x
PROV450;Cahors;x
PROV451;Lyon;x
PROV452;St. Étienne;x
PROV453;Valence;x
PROV454;Grenoble;x
PROV455;Toulouse;x
PROV456;Montauban;x
PROV457;Foix;x
PROV458;Bordeaux;x
PROV459;Mont de Marsan;x
PROV460;Pau;x
PROV461;Montpellier;x
PROV462;Rodez;x
PROV463;Carcassonne;x
PROV464;Perpignan;x
PROV465;Annecy;x
PROV466;Chambéry;x
PROV467;Marseilles;x
PROV468;Avignon;x
PROV469;Digne;x
PROV470;Toulon;x
PROV471;Frejus;x
PROV472;Nice;x
PROV473;Corsica;x
PROV474;La Coruña;x
PROV475;Oviedo;x
PROV476;Vigo;x
PROV477;León;x
PROV478;Santander;x
PROV479;Burgos;x
PROV480;Valladolid;x
PROV481;Soria;x
PROV482;Salamanca;x
PROV483;Ávila;x
PROV484;Badajoz;x
PROV485;Almendralejo;x
PROV486;Cáceres;x
PROV487;Madrid;x
PROV488;Sigüenza;x
PROV489;Toledo;x
PROV490;Cuenca;x
PROV491;Ciudad Real;x
PROV492;Bilbao;x
PROV493;Pamplona;x
PROV494;Logroño;x
PROV495;Zaragoza;x
PROV496;Huesca;x
PROV497;Teruel;x
PROV498;Barcelona;x
PROV499;Gerona;x
PROV500;Lérida;x
PROV501;Tarragona;x
PROV502;Balearic Islands;x
PROV503;Valencia;x
PROV504;Castellón;x
PROV505;Alicante;x
PROV506;Cartagena;x
PROV507;Murcia;x
PROV508;Albacete;x
PROV509;Seville;x
PROV510;Córdoba;x
PROV511;Huelva;x
PROV512;Cádiz;x
PROV513;Granada;x
PROV514;Málaga;x
PROV515;Almería;x
PROV516;Jaén;x
PROV517;Gibraltar;x
PROV518;Oporto;x
PROV519;Vila Real;x
PROV520;Covilhã;x
PROV521;Lisbon;x
PROV522;Coimbra;x
PROV523;Abrantes;x
PROV524;Setubal;x
PROV525;Évora;x
PROV526;Beja;x
PROV527;Faro;x
PROV528;Hamburg;x
PROV529;Lauenburg;x
PROV530;Lübeck;x
PROV531;Stade;x
PROV532;Lüneburg;x
PROV533;Heligoland;x
PROV534;Hanover;x
PROV535;Nienburg;x
PROV536;Brunswick;x
PROV537;Göttingen;x
PROV538;Osnabrück;x
PROV539;Bremen;x
PROV540;Oldenburg;x
PROV541;Cloppenburg;x
PROV542;Lingen;x
PROV543;Emden;x
PROV544;Schwerin;x
PROV545;Neustrelitz;x
PROV546;Stettin;x
PROV547;Swinemünde;x
PROV548;Stralsund;x
PROV549;Berlin;x
PROV550;Prenzlau;x
PROV551;Pritzwalk;x
PROV552;Cottbus;x
PROV553;Magdeburg;x
PROV554;Erfurt;x
PROV555;Dessau;x
PROV556;Halle;x
PROV557;Stendal;x
PROV558;Dresden;x
PROV559;Leipzig;x
PROV560;Chemnitz;x
PROV561;Weimar;x
PROV562;Gotha;x
PROV563;Meiningen;x
PROV564;Frankfurt;x
PROV565;Wiesbaden;x
PROV566;Kassel;x
PROV567;Giessen;x
PROV568;Fulda;x
PROV569;Mannheim;x
PROV570;Mainz;x
PROV571;Kaiserslautern;x
PROV572;Trier;x
PROV573;Saarbrücken;x
PROV574;Kreuznach;x
PROV575;Cologne;x
PROV576;Aachen;x
PROV577;Cleves;x
PROV578;Düsseldorf;x
PROV579;Koblenz;x
PROV580;Dortmund;x
PROV581;Münster;x
PROV582;Minden;x
PROV583;Siegen;x
PROV584;Korbach;x
PROV585;Detmold;x
PROV586;Karlsruhe;x
PROV587;Freiburg;x
PROV588;Konstanz;x
PROV589;Stuttgart;x
PROV590;Heilbronn;x
PROV591;Tübingen;x
PROV592;Augsburg;x
PROV593;Ulm;x
PROV594;Sigmaringen;x
PROV595;Nuremberg;x
PROV596;Aschaffenburg;x
PROV597;Würzburg;x
PROV598;Bayreuth;x
PROV599;Munich;x
PROV600;Landshut;x
PROV601;Ingolstadt;x
PROV602;Regensburg;x
PROV603;Zurich;x
PROV604;Basel;x
PROV605;Bern;x
PROV606;Lucerne;x
PROV607;Geneva;x
PROV608;Neuchâtel;x
PROV609;Sitten;x
PROV610;Ponape;x
PROV611;Chur;x
PROV612;Innsbruck;x
PROV613;Salzburg;x
PROV614;Bregenz;x
PROV615;Lienz;x
PROV616;Graz;x
PROV617;Judenburg;x
PROV618;Klagenfurt;x
PROV619;Vienna;x
PROV620;Sankt Pölten;x
PROV621;Krems;x
PROV622;Linz;x
PROV623;Sopron;x
PROV624;Eisenstadt;x
PROV625;Prague;x
PROV626;Hradec Králové;x
PROV627;Karlsbad;x
PROV628;Aussig;x
PROV629;Plzen;x
PROV630;Budejovice;x
PROV631;Brno;x
PROV632;Olomouc;x
PROV633;Bratislava;x
PROV634;Trencín;x
PROV635;Nitra;x
PROV636;Banská Bystrica;x
PROV637;Košice;x
PROV638;Rožnava;x
PROV639;Zalaegerszeg;x
PROV640;Pécs;x
PROV641;Budapest;x
PROV642;Gyor;x
PROV643;Székesfehérvár;x
PROV644;Kaposvár;x
PROV645;Kecskemét;x
PROV646;Miskolc;x
PROV647;Oradea;x
PROV648;Debrecen;x
PROV649;Szeged;x
PROV650;Békéscsaba;x
PROV651;Szatmár;x
PROV652;Temesvar;x
PROV653;Resicabánya;x
PROV654;Cluj;x
PROV655;Gyulafehervar;x
PROV656;Deva;x
PROV657;Nagyszeben;x
PROV658;Hawaii;x
PROV659;Brasso;x
PROV660;Udvarhely;x
PROV661;Beszterce;x
PROV662;Freiberg;x
PROV663;Suceava;x
PROV664;Bucharest;x
PROV665;Tirgu Jiu;x
PROV666;Craiova;x
PROV667;Tirgoviste;x
PROV668;Braila;x
PROV669;Calarasi;x
PROV670;Iasi;x
PROV671;Botosani;x
PROV672;Bacau;x
PROV673;Galati;x
PROV674;Constanta;x
PROV675;Tulcea;x
PROV676;Chisinau;x
PROV677;Balti;x
PROV678;Izmail;x
PROV679;Kolberg;x
PROV680;Köslin;x
PROV681;Küstrin;x
PROV682;Breslau;x
PROV683;Liegnitz;x
PROV684;Oppeln;x
PROV685;Kattowitz;x
PROV686;Line Islands;x
PROV687;Görlitz;x
PROV688;Troppau;x
PROV689;Tesin;x
PROV690;Danzig;x
PROV691;Tuchel;x
PROV692;Deutsch Krone;x
PROV693;Elbing;x
PROV694;Torun;x
PROV695;Königsberg;x
PROV696;Allenstein;x
PROV697;Gumbinnen;x
PROV698;Memel;x
PROV699;Posen;x
PROV700;Bromberg;x
PROV701;Gniezno;x
PROV702;Lvov;x
PROV703;Krakow;x
PROV704;Novy Sacz;x
PROV705;Przemysl;x
PROV706;Warsaw;x
PROV707;Suwalki;x
PROV708;Plock;x
PROV709;Lomza;x
PROV710;Skierniewice;x
PROV711;Siedlice;x
PROV712;Lodz;x
PROV713;Radom;x
PROV714;Tarnow;x
PROV715;Lublin;x
PROV716;Kielce;x
PROV717;Kalisz;x
PROV718;Minsk;x
PROV719;Bialystock;x
PROV720;Turin;x
PROV721;Aosta;x
PROV722;Novara;x
PROV723;Alessandria;x
PROV724;Genoa;x
PROV725;Savona;x
PROV726;Milan;x
PROV727;Bergamo;x
PROV728;Brescia;x
PROV729;Venice;x
PROV730;Verona;x
PROV731;Padua;x
PROV732;Treviso;x
PROV733;Udine;x
PROV734;Trent;x
PROV735;Bozen;x
PROV736;Trieste;x
PROV737;Gorizia;x
PROV738;Parma;x
PROV739;Modena;x
PROV740;Massa;x
PROV741;Bologna;x
PROV742;Ferrara;x
PROV743;Ravenna;x
PROV744;Florence;x
PROV745;Leghorn;x
PROV746;Lucca;x
PROV747;Siena;x
PROV748;Grosetto;x
PROV749;Rome;x
PROV750;Viterbo;x
PROV751;Perugia;x
PROV752;Ancona;x
PROV753;Aquila;x
PROV754;Naples;x
PROV755;Salerno;x
PROV756;Bari;x
PROV757;Foggia;x
PROV758;Brindisi;x
PROV759;Reggio di Calabria;x
PROV760;Catanzaro;x
PROV761;Potenza;x
PROV762;Palermo;x
PROV763;Messina;x
PROV764;Catania;x
PROV765;Cagliari;x
PROV766;Sassari;x
PROV767;Maribor;x
PROV768;Ljubljana;x
PROV769;Postojna;x
PROV770;Pola;x
PROV771;Zagreb;x
PROV772;Sisak;x
PROV773;Karlovac;x
PROV774;Senj;x
PROV775;Varaždin;x
PROV776;Kutternberg;x
PROV777;Požega;x
PROV778;Fiume;x
PROV779;Osijek;x
PROV780;Split;x
PROV781;Zadar;x
PROV782;Dubrovnik;x
PROV783;Sarajevo;x
PROV784;Bihac;x
PROV785;Banja Luka;x
PROV786;Tuzla;x
PROV787;Foca;x
PROV788;Mostar;x
PROV789;Livno;x
PROV790;Kitwe;x
PROV791;Mitrovica;x
PROV792;Pancevo;x
PROV793;Zlin;x
PROV794;Belgrade;x
PROV795;Bor;x
PROV796;Kragujevac;x
PROV797;Užice;x
PROV798;Niš;x
PROV799;Leskovac;x
PROV800;Ulcinj;x
PROV801;Tahiti;x
PROV802;Pristina;x
PROV803;Prizren;x
PROV804;Novi Pazar;x
PROV805;Salonika;x
PROV806;Skopje;x
PROV807;Kocani;x
PROV808;Petrich;x
PROV809;Sofia;x
PROV810;Vidin;x
PROV811;Ruse;x
PROV812;Pleven;x
PROV813;Shumen;x
PROV814;Varna;x
PROV815;Plovdiv;x
PROV816;Stara Zagora;x
PROV817;Burgas;x
PROV818;Silistre;x
PROV819;Florina;x
PROV820;Grevena;x
PROV821;Edessa;x
PROV822;Polygyros;x
PROV823;Kavala;x
PROV824;Janina;x
PROV825;Arta;x
PROV826;Corfu;x
PROV827;Zante;x
PROV828;Edirne;x
PROV829;Xanthe;x
PROV830;Dedeagatch;x
PROV831;Larissa;x
PROV832;Volos;x
PROV833;Trikkala;x
PROV834;Athens;x
PROV835;Amfissa;x
PROV836;Lamia;x
PROV837;Missolonghi;x
PROV838;Khalkis;x
PROV839;Nafplion;x
PROV840;Corinth;x
PROV841;Kalamata;x
PROV842;Patras;x
PROV843;Chios;x
PROV844;Kardzhali;x
PROV845;Cyclades;x
PROV846;Dodecanese;x
PROV847;Chania;x
PROV848;Iraklion;x
PROV849;Tirana;x
PROV850;Shkoder;x
PROV851;Durres;x
PROV852;Vlore;x
PROV853;Gjirokaster;x
PROV854;Malta;x
PROV855;Nicosia;x
PROV856;Cizre;x
PROV857;Famagusta;x
PROV858;Kirklareli;x
PROV859;Gallipoli;x
PROV860;Istanbul;x
PROV861;Üsküdar;x
PROV862;Izmit;x
PROV863;Bursa;x
PROV864;Balikesir;x
PROV865;Canakkale;x
PROV866;Yozgat;x
PROV867;Kütahya;x
PROV868;Eskishehir;x
PROV869;Izmir;x
PROV870;Manisa;x
PROV871;Denizli;x
PROV872;Mugla;x
PROV873;Konya;x
PROV874;Burdur;x
PROV875;Antalya;x
PROV876;Ankara;x
PROV877;Amasya;x
PROV878;Kayseri;x
PROV879;Sivas;x
PROV880;Kastamonu;x
PROV881;Bolu;x
PROV882;Trabzon;x
PROV883;Sinop;x
PROV884;Giresun;x
PROV885;Kars;x
PROV886;Ardahan;x
PROV887;Erzurum;x
PROV888;Erzincan;x
PROV889;Malatya;x
PROV890;Van;x
PROV891;Bitlis;x
PROV892;Hakkari;x
PROV893;Diyarbakir;x
PROV894;Adana;x
PROV895;Mersin;x
PROV896;Marash;x
PROV897;Aleppo;x
PROV898;Antep;x
PROV899;Urfa;x
PROV900;Antioch;x
PROV901;Dayr al-Zour;x
PROV902;Damascus;x
PROV903;Homs;x
PROV904;Hama;x
PROV905;Latakia;x
PROV906;Suwayda;x
PROV907;Palmyra;x
PROV908;Amman;x
PROV909;Karak;x
PROV910;Mafraq;x
PROV911;Ma'an;x
PROV912;Baalbeck;x
PROV913;Beirut;x
PROV914;Askaleh;x
PROV915;Sidon;x
PROV916;Acre;x
PROV917;Jerusalem;x
PROV918;Nablus;x
PROV919;Jaffa;x
PROV920;Gaza;x
PROV921;Beersheba;x
PROV922;Aqaba;x
PROV923;Mosul;x
PROV924;Zaxho;x
PROV925;Kirkuk;x
PROV926;Baghdad;x
PROV927;Samarra;x
PROV928;Arbil;x
PROV929;Karbala;x
PROV930;Kut;x
PROV931;Anbar;x
PROV932;Basra;x
PROV933;Nasiriyya;x
PROV934;Muthanna ;x
PROV935;Kuwait;x
PROV936;Grodno;x
PROV937;Brest-Litovsk;x
PROV938;Lida;x
PROV939;Baranovichi;x
PROV940;Pinsk;x
PROV941;Slutsk;x
PROV942;Mozyr;x
PROV943;Smolensk;x
PROV944;Orsha;x
PROV945;Vitebsk;x
PROV946;Polotsk;x
PROV947;Pastavy;x
PROV948;Mogilev;x
PROV949;Gomel;x
PROV950;Uzgorord;x
PROV951;Stryi;x
PROV952;Ternopil;x
PROV953;Stanislavov;x
PROV954;Vinnitsa;x
PROV955;Proskorov;x
PROV956;Rovne;x
PROV957;Kovel;x
PROV958;Kiev;x
PROV959;Korosten;x
PROV960;Zhitomir;x
PROV961;Cherkassy;x
PROV962;Chernigov;x
PROV963;Poltava;x
PROV964;Simferopol;x
PROV965;Cherson;x
PROV966;Kerch;x
PROV967;Sevastopol;x
PROV968;Odessa;x
PROV969;Pervomaisk;x
PROV970;Nikolaev;x
PROV971;Krivoy Rog;x
PROV972;Ekaterinoslav;x
PROV973;Melitopol;x
PROV974;Kramatorsk;x
PROV975;Yuzovka;x
PROV976;Mariupol;x
PROV977;Kursk;x
PROV978;Kharkov;x
PROV979;Rostov;x
PROV980;Luhansk;x
PROV981;Archangel;x
PROV982;Petsamo;x
PROV983;Kandalaksha;x
PROV984;Kostomushka;x
PROV985;Mezen;x
PROV986;Naryn Mar;x
PROV987;Ust Sysolsk;x
PROV988;Povyents;x
PROV989;Vologda;x
PROV990;Kotlas;x
PROV991;Uglich;x
PROV992;Belozersk;x
PROV993;Vyterga;x
PROV994;St. Petersburg;x
PROV995;Petrozavorsk;x
PROV996;Luga;x
PROV997;Gdov;x
PROV998;Tver;x
PROV999;Rzhev;x
PROV1000;Staritsa;x
PROV1001;Yaroslavl;x
PROV1002;Manzhouli;x
PROV1003;Novgorod;x
PROV1004;Tikhvin;x
PROV1005;Borovichi;x
PROV1006;Pskov;x
PROV1007;Velikiye Luki;x
PROV1008;Moscow;x
PROV1009;Borodino;x
PROV1010;Kaluga;x
PROV1011;Tula;x
PROV1012;Ryazan;x
PROV1013;Vladimir;x
PROV1014;Vyazma;x
PROV1015;Peremyshl;x
PROV1016;Bryansk;x
PROV1017;Orel;x
PROV1018;Belgorod;x
PROV1019;Voronets;x
PROV1020;Nizhni Novgorod;x
PROV1021;Penza;x
PROV1022;Ivanovo;x
PROV1023;Kostorma;x
PROV1024;Galich;x
PROV1025;Tambov;x
PROV1026;Perm;x
PROV1027;Vetluga;x
PROV1028;Vyatkha;x
PROV1029;Glasov;x
PROV1030;Kazan;x
PROV1031;Sarapul;x
PROV1032;Chistopol;x
PROV1033;Simbirsk;x
PROV1034;Samara;x
PROV1035;Syzran;x
PROV1036;Astrakhan;x
PROV1037;Saratov;x
PROV1038;Novo Uzensk;x
PROV1039;Tsaritsyn;x
PROV1040;Zarevka;x
PROV1041;Elitsa;x
PROV1042;Ufa;x
PROV1043;Busuluk;x
PROV1044;Orenburg;x
PROV1045;Migolinskaya;x
PROV1046;Chirskaya;x
PROV1047;Azov;x
PROV1048;Ekaterinodar;x
PROV1049;Novorossiysk;x
PROV1050;Stavropol;x
PROV1051;Adygei;x
PROV1052;Derbent;x
PROV1053;Urkarakh;x
PROV1054;Vladikavkaz;x
PROV1055;Gunib;x
PROV1056;Pyatigorsk;x
PROV1057;Grozny;x
PROV1058;Ekaterinburg;x
PROV1059;Chelyabinsk;x
PROV1060;Orsk;x
PROV1061;Tyumen;x
PROV1062;Berezov;x
PROV1063;Tomsk;x
PROV1064;Omsk;x
PROV1065;Nizhnevartovsk;x
PROV1066;Tobolsk;x
PROV1067;Barnaul;x
PROV1068;Ulala;x
PROV1069;Dahestan;x
PROV1070;Bryanka;x
PROV1071;Qonduz;x
PROV1072;Tabas;x
PROV1073;Yevensk;x
PROV1074;Petropavlovsk;x
PROV1075;Irkutsk;x
PROV1076;Bratsk;x
PROV1077;Krasnoyarsk;x
PROV1078;Chita;x
PROV1079;Nerchinsk;x
PROV1080;Chernomin;x
PROV1081;Ayteke Bi;x
PROV1082;Haishenwai;x
PROV1083;Boli;x
PROV1084;Utchan;x
PROV1085;Ulusamudan;x
PROV1086;Pogobi;x
PROV1087;Ootomari;x
PROV1088;Shumshu;x
PROV1089;Etorofu;x
